model,id,MC1,MN1,MN2,point_id,run_key,runtime_s,returncode,xsec_pb,xsec_err_pb,order,xsec_NNLO_NNLL_pb,xsec_NNLO_NNLL_err_pb,status,log
higgsino_N2C1plus_13p6,mc1_525_mn1_524p6_mn2_525p4,525,524.6,525.4,mc1_525_mn1_524p6_mn2_525p4,higgsino_N2C1plus_13p6::mc1_525_mn1_524p6_mn2_525p4,19.82,0,0.007547553,4.4634105e-06,NNLO+NNLL,0.007547553,4.4634105e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_524p6_mn2_525p4/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_524p5_mn2_525p5,525,524.5,525.5,mc1_525_mn1_524p5_mn2_525p5,higgsino_N2C1plus_13p6::mc1_525_mn1_524p5_mn2_525p5,19.9,0,0.0075444217,4.4614722e-06,NNLO+NNLL,0.0075444217,4.4614722e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_524p5_mn2_525p5/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_524p25_mn2_525p75,525,524.25,525.75,mc1_525_mn1_524p25_mn2_525p75,higgsino_N2C1plus_13p6::mc1_525_mn1_524p25_mn2_525p75,20.16,0,0.0075366009,4.4566506e-06,NNLO+NNLL,0.0075366009,4.4566506e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_524p25_mn2_525p75/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_524_mn2_526,525,524,526,mc1_525_mn1_524_mn2_526,higgsino_N2C1plus_13p6::mc1_525_mn1_524_mn2_526,19.99,0,0.0075287769,4.4518676e-06,NNLO+NNLL,0.0075287769,4.4518676e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_524_mn2_526/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_523p5_mn2_526p5,525,523.5,526.5,mc1_525_mn1_523p5_mn2_526p5,higgsino_N2C1plus_13p6::mc1_525_mn1_523p5_mn2_526p5,19.74,0,0.0075131638,4.4422258e-06,NNLO+NNLL,0.0075131638,4.4422258e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_523p5_mn2_526p5/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_522p5_mn2_527p5,525,522.5,527.5,mc1_525_mn1_522p5_mn2_527p5,higgsino_N2C1plus_13p6::mc1_525_mn1_522p5_mn2_527p5,20.23,0,0.0074821858,4.4225723e-06,NNLO+NNLL,0.0074821858,4.4225723e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_522p5_mn2_527p5/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_522_mn2_528,525,522,528,mc1_525_mn1_522_mn2_528,higgsino_N2C1plus_13p6::mc1_525_mn1_522_mn2_528,20.08,0,0.007466701,4.4088547e-06,NNLO+NNLL,0.007466701,4.4088547e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_522_mn2_528/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_521p25_mn2_528p75,525,521.25,528.75,mc1_525_mn1_521p25_mn2_528p75,higgsino_N2C1plus_13p6::mc1_525_mn1_521p25_mn2_528p75,20.17,0,0.0074434922,4.39456e-06,NNLO+NNLL,0.0074434922,4.39456e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_521p25_mn2_528p75/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_520_mn2_530,525,520,530,mc1_525_mn1_520_mn2_530,higgsino_N2C1plus_13p6::mc1_525_mn1_520_mn2_530,19.95,0,0.0074049109,4.3711609e-06,NNLO+NNLL,0.0074049109,4.3711609e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_520_mn2_530/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_517p5_mn2_532p5,525,517.5,532.5,mc1_525_mn1_517p5_mn2_532p5,higgsino_N2C1plus_13p6::mc1_525_mn1_517p5_mn2_532p5,19.94,0,0.0073286154,4.3285414e-06,NNLO+NNLL,0.0073286154,4.3285414e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_517p5_mn2_532p5/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_515_mn2_535,525,515,535,mc1_525_mn1_515_mn2_535,higgsino_N2C1plus_13p6::mc1_525_mn1_515_mn2_535,20.1,0,0.007253173,4.2819094e-06,NNLO+NNLL,0.007253173,4.2819094e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_515_mn2_535/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_512p5_mn2_537p5,525,512.5,537.5,mc1_525_mn1_512p5_mn2_537p5,higgsino_N2C1plus_13p6::mc1_525_mn1_512p5_mn2_537p5,19.8,0,0.0071785278,4.2353189e-06,NNLO+NNLL,0.0071785278,4.2353189e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_512p5_mn2_537p5/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_510_mn2_540,525,510,540,mc1_525_mn1_510_mn2_540,higgsino_N2C1plus_13p6::mc1_525_mn1_510_mn2_540,19.8,0,0.0071046572,4.1894761e-06,NNLO+NNLL,0.0071046572,4.1894761e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_510_mn2_540/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_505_mn2_545,525,505,545,mc1_525_mn1_505_mn2_545,higgsino_N2C1plus_13p6::mc1_525_mn1_505_mn2_545,19.9,0,0.006959114,4.0998346e-06,NNLO+NNLL,0.006959114,4.0998346e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_505_mn2_545/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_500_mn2_550,525,500,550,mc1_525_mn1_500_mn2_550,higgsino_N2C1plus_13p6::mc1_525_mn1_500_mn2_550,20.12,0,0.0068165672,4.005564e-06,NNLO+NNLL,0.0068165672,4.005564e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_500_mn2_550/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_495_mn2_555,525,495,555,mc1_525_mn1_495_mn2_555,higgsino_N2C1plus_13p6::mc1_525_mn1_495_mn2_555,20.54,0,0.0066775065,3.9169241e-06,NNLO+NNLL,0.0066775065,3.9169241e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_495_mn2_555/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_490_mn2_560,525,490,560,mc1_525_mn1_490_mn2_560,higgsino_N2C1plus_13p6::mc1_525_mn1_490_mn2_560,20.38,0,0.0065413619,3.8330849e-06,NNLO+NNLL,0.0065413619,3.8330849e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_490_mn2_560/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_485_mn2_565,525,485,565,mc1_525_mn1_485_mn2_565,higgsino_N2C1plus_13p6::mc1_525_mn1_485_mn2_565,20.74,0,0.0064080509,3.7526911e-06,NNLO+NNLL,0.0064080509,3.7526911e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_485_mn2_565/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_480_mn2_570,525,480,570,mc1_525_mn1_480_mn2_570,higgsino_N2C1plus_13p6::mc1_525_mn1_480_mn2_570,20.41,0,0.0062778131,3.6710593e-06,NNLO+NNLL,0.0062778131,3.6710593e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_480_mn2_570/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_475_mn2_575,525,475,575,mc1_525_mn1_475_mn2_575,higgsino_N2C1plus_13p6::mc1_525_mn1_475_mn2_575,20.78,0,0.0061503805,3.5926561e-06,NNLO+NNLL,0.0061503805,3.5926561e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_475_mn2_575/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_465_mn2_585,525,465,585,mc1_525_mn1_465_mn2_585,higgsino_N2C1plus_13p6::mc1_525_mn1_465_mn2_585,20.12,0,0.0059036167,3.4461416e-06,NNLO+NNLL,0.0059036167,3.4461416e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_465_mn2_585/resummino.log
higgsino_N2C1plus_13p6,mc1_525_mn1_455_mn2_595,525,455,595,mc1_525_mn1_455_mn2_595,higgsino_N2C1plus_13p6::mc1_525_mn1_455_mn2_595,20.17,0,0.0056672311,3.2990993e-06,NNLO+NNLL,0.0056672311,3.2990993e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_525_mn1_455_mn2_595/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_549p7_mn2_550p3,550,549.7,550.3,mc1_550_mn1_549p7_mn2_550p3,higgsino_N2C1plus_13p6::mc1_550_mn1_549p7_mn2_550p3,20.9,0,0.0061549111,3.5961863e-06,NNLO+NNLL,0.0061549111,3.5961863e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_549p7_mn2_550p3/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_549p6_mn2_550p4,550,549.6,550.4,mc1_550_mn1_549p6_mn2_550p4,higgsino_N2C1plus_13p6::mc1_550_mn1_549p6_mn2_550p4,20.48,0,0.006152434,3.5946679e-06,NNLO+NNLL,0.006152434,3.5946679e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_549p6_mn2_550p4/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_549p5_mn2_550p5,550,549.5,550.5,mc1_550_mn1_549p5_mn2_550p5,higgsino_N2C1plus_13p6::mc1_550_mn1_549p5_mn2_550p5,20.55,0,0.0061499579,3.5931502e-06,NNLO+NNLL,0.0061499579,3.5931502e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_549p5_mn2_550p5/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_549p25_mn2_550p75,550,549.25,550.75,mc1_550_mn1_549p25_mn2_550p75,higgsino_N2C1plus_13p6::mc1_550_mn1_549p25_mn2_550p75,20.93,0,0.006143772,3.5893592e-06,NNLO+NNLL,0.006143772,3.5893592e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_549p25_mn2_550p75/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_549_mn2_551,550,549,551,mc1_550_mn1_549_mn2_551,higgsino_N2C1plus_13p6::mc1_550_mn1_549_mn2_551,20.88,0,0.0061375932,3.5855729e-06,NNLO+NNLL,0.0061375932,3.5855729e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_549_mn2_551/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_548p5_mn2_551p5,550,548.5,551.5,mc1_550_mn1_548p5_mn2_551p5,higgsino_N2C1plus_13p6::mc1_550_mn1_548p5_mn2_551p5,20.18,0,0.0061252523,3.578015e-06,NNLO+NNLL,0.0061252523,3.578015e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_548p5_mn2_551p5/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_547p5_mn2_552p5,550,547.5,552.5,mc1_550_mn1_547p5_mn2_552p5,higgsino_N2C1plus_13p6::mc1_550_mn1_547p5_mn2_552p5,20.24,0,0.0061006037,3.5630306e-06,NNLO+NNLL,0.0061006037,3.5630306e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_547p5_mn2_552p5/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_547_mn2_553,550,547,553,mc1_550_mn1_547_mn2_553,higgsino_N2C1plus_13p6::mc1_550_mn1_547_mn2_553,20.25,0,0.0060882302,3.5602614e-06,NNLO+NNLL,0.0060882302,3.5602614e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_547_mn2_553/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_546p25_mn2_553p75,550,546.25,553.75,mc1_550_mn1_546p25_mn2_553p75,higgsino_N2C1plus_13p6::mc1_550_mn1_546p25_mn2_553p75,20.06,0,0.0060696771,3.5569054e-06,NNLO+NNLL,0.0060696771,3.5569054e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_546p25_mn2_553p75/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_545_mn2_555,550,545,555,mc1_550_mn1_545_mn2_555,higgsino_N2C1plus_13p6::mc1_550_mn1_545_mn2_555,19.94,0,0.0060393264,3.5408027e-06,NNLO+NNLL,0.0060393264,3.5408027e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_545_mn2_555/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_542p5_mn2_557p5,550,542.5,557.5,mc1_550_mn1_542p5_mn2_557p5,higgsino_N2C1plus_13p6::mc1_550_mn1_542p5_mn2_557p5,20.23,0,0.0059788771,3.5005431e-06,NNLO+NNLL,0.0059788771,3.5005431e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_542p5_mn2_557p5/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_540_mn2_560,550,540,560,mc1_550_mn1_540_mn2_560,higgsino_N2C1plus_13p6::mc1_550_mn1_540_mn2_560,19.72,0,0.0059193634,3.4615195e-06,NNLO+NNLL,0.0059193634,3.4615195e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_540_mn2_560/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_537p5_mn2_562p5,550,537.5,562.5,mc1_550_mn1_537p5_mn2_562p5,higgsino_N2C1plus_13p6::mc1_550_mn1_537p5_mn2_562p5,19.92,0,0.00586027,3.4208109e-06,NNLO+NNLL,0.00586027,3.4208109e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_537p5_mn2_562p5/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_535_mn2_565,550,535,565,mc1_550_mn1_535_mn2_565,higgsino_N2C1plus_13p6::mc1_550_mn1_535_mn2_565,19.96,0,0.0058016358,3.3827323e-06,NNLO+NNLL,0.0058016358,3.3827323e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_535_mn2_565/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_530_mn2_570,550,530,570,mc1_550_mn1_530_mn2_570,higgsino_N2C1plus_13p6::mc1_550_mn1_530_mn2_570,19.94,0,0.0056864438,3.314314e-06,NNLO+NNLL,0.0056864438,3.314314e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_530_mn2_570/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_525_mn2_575,550,525,575,mc1_550_mn1_525_mn2_575,higgsino_N2C1plus_13p6::mc1_550_mn1_525_mn2_575,20.24,0,0.0055737169,3.2432221e-06,NNLO+NNLL,0.0055737169,3.2432221e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_525_mn2_575/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_520_mn2_580,550,520,580,mc1_550_mn1_520_mn2_580,higgsino_N2C1plus_13p6::mc1_550_mn1_520_mn2_580,20.09,0,0.0054633206,3.1758451e-06,NNLO+NNLL,0.0054633206,3.1758451e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_520_mn2_580/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_515_mn2_585,550,515,585,mc1_550_mn1_515_mn2_585,higgsino_N2C1plus_13p6::mc1_550_mn1_515_mn2_585,20.15,0,0.0053552088,3.111859e-06,NNLO+NNLL,0.0053552088,3.111859e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_515_mn2_585/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_510_mn2_590,550,510,590,mc1_550_mn1_510_mn2_590,higgsino_N2C1plus_13p6::mc1_550_mn1_510_mn2_590,20.28,0,0.0052495165,3.0475359e-06,NNLO+NNLL,0.0052495165,3.0475359e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_510_mn2_590/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_505_mn2_595,550,505,595,mc1_550_mn1_505_mn2_595,higgsino_N2C1plus_13p6::mc1_550_mn1_505_mn2_595,20.21,0,0.0051458322,2.9894489e-06,NNLO+NNLL,0.0051458322,2.9894489e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_505_mn2_595/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_500_mn2_600,550,500,600,mc1_550_mn1_500_mn2_600,higgsino_N2C1plus_13p6::mc1_550_mn1_500_mn2_600,20.07,0,0.0050443561,2.9272866e-06,NNLO+NNLL,0.0050443561,2.9272866e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_500_mn2_600/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_490_mn2_610,550,490,610,mc1_550_mn1_490_mn2_610,higgsino_N2C1plus_13p6::mc1_550_mn1_490_mn2_610,19.99,0,0.0048477119,2.8093397e-06,NNLO+NNLL,0.0048477119,2.8093397e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_490_mn2_610/resummino.log
higgsino_N2C1plus_13p6,mc1_550_mn1_480_mn2_620,550,480,620,mc1_550_mn1_480_mn2_620,higgsino_N2C1plus_13p6::mc1_550_mn1_480_mn2_620,20.23,0,0.0046593609,2.6953312e-06,NNLO+NNLL,0.0046593609,2.6953312e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_550_mn1_480_mn2_620/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_574p7_mn2_575p3,575,574.7,575.3,mc1_575_mn1_574p7_mn2_575p3,higgsino_N2C1plus_13p6::mc1_575_mn1_574p7_mn2_575p3,21.01,0,0.005047457,2.9251488e-06,NNLO+NNLL,0.005047457,2.9251488e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_574p7_mn2_575p3/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_574p6_mn2_575p4,575,574.6,575.4,mc1_575_mn1_574p6_mn2_575p4,higgsino_N2C1plus_13p6::mc1_575_mn1_574p6_mn2_575p4,20.01,0,0.0050454851,2.9239511e-06,NNLO+NNLL,0.0050454851,2.9239511e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_574p6_mn2_575p4/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_574p5_mn2_575p5,575,574.5,575.5,mc1_575_mn1_574p5_mn2_575p5,higgsino_N2C1plus_13p6::mc1_575_mn1_574p5_mn2_575p5,20.13,0,0.0050435141,2.9227543e-06,NNLO+NNLL,0.0050435141,2.9227543e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_574p5_mn2_575p5/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_574p25_mn2_575p75,575,574.25,575.75,mc1_575_mn1_574p25_mn2_575p75,higgsino_N2C1plus_13p6::mc1_575_mn1_574p25_mn2_575p75,20.27,0,0.0050385902,2.9197643e-06,NNLO+NNLL,0.0050385902,2.9197643e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_574p25_mn2_575p75/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_574_mn2_576,575,574,576,mc1_575_mn1_574_mn2_576,higgsino_N2C1plus_13p6::mc1_575_mn1_574_mn2_576,19.91,0,0.0050336713,2.9167783e-06,NNLO+NNLL,0.0050336713,2.9167783e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_574_mn2_576/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_573p5_mn2_576p5,575,573.5,576.5,mc1_575_mn1_573p5_mn2_576p5,higgsino_N2C1plus_13p6::mc1_575_mn1_573p5_mn2_576p5,20.11,0,0.00502385,2.9108167e-06,NNLO+NNLL,0.00502385,2.9108167e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_573p5_mn2_576p5/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_572p5_mn2_577p5,575,572.5,577.5,mc1_575_mn1_572p5_mn2_577p5,higgsino_N2C1plus_13p6::mc1_575_mn1_572p5_mn2_577p5,20.06,0,0.0050042623,2.8989339e-06,NNLO+NNLL,0.0050042623,2.8989339e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_572p5_mn2_577p5/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_572_mn2_578,575,572,578,mc1_575_mn1_572_mn2_578,higgsino_N2C1plus_13p6::mc1_575_mn1_572_mn2_578,19.82,0,0.0049944948,2.8930087e-06,NNLO+NNLL,0.0049944948,2.8930087e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_572_mn2_578/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_571p25_mn2_578p75,575,571.25,578.75,mc1_575_mn1_571p25_mn2_578p75,higgsino_N2C1plus_13p6::mc1_575_mn1_571p25_mn2_578p75,20.19,0,0.0049798794,2.8841491e-06,NNLO+NNLL,0.0049798794,2.8841491e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_571p25_mn2_578p75/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_570_mn2_580,575,570,580,mc1_575_mn1_570_mn2_580,higgsino_N2C1plus_13p6::mc1_575_mn1_570_mn2_580,19.71,0,0.0049555571,2.8739447e-06,NNLO+NNLL,0.0049555571,2.8739447e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_570_mn2_580/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_567p5_mn2_582p5,575,567.5,582.5,mc1_575_mn1_567p5_mn2_582p5,higgsino_N2C1plus_13p6::mc1_575_mn1_567p5_mn2_582p5,20.05,0,0.0049073869,2.8448128e-06,NNLO+NNLL,0.0049073869,2.8448128e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_567p5_mn2_582p5/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_565_mn2_585,575,565,585,mc1_575_mn1_565_mn2_585,higgsino_N2C1plus_13p6::mc1_575_mn1_565_mn2_585,19.86,0,0.0048596993,2.8160903e-06,NNLO+NNLL,0.0048596993,2.8160903e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_565_mn2_585/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_562p5_mn2_587p5,575,562.5,587.5,mc1_575_mn1_562p5_mn2_587p5,higgsino_N2C1plus_13p6::mc1_575_mn1_562p5_mn2_587p5,19.98,0,0.0048125103,2.7875164e-06,NNLO+NNLL,0.0048125103,2.7875164e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_562p5_mn2_587p5/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_560_mn2_590,575,560,590,mc1_575_mn1_560_mn2_590,higgsino_N2C1plus_13p6::mc1_575_mn1_560_mn2_590,20.26,0,0.0047658233,2.7590009e-06,NNLO+NNLL,0.0047658233,2.7590009e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_560_mn2_590/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_555_mn2_595,575,555,595,mc1_575_mn1_555_mn2_595,higgsino_N2C1plus_13p6::mc1_575_mn1_555_mn2_595,20.25,0,0.0046737554,2.7037005e-06,NNLO+NNLL,0.0046737554,2.7037005e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_555_mn2_595/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_550_mn2_600,575,550,600,mc1_575_mn1_550_mn2_600,higgsino_N2C1plus_13p6::mc1_575_mn1_550_mn2_600,20.02,0,0.0045836746,2.6505371e-06,NNLO+NNLL,0.0045836746,2.6505371e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_550_mn2_600/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_545_mn2_605,575,545,605,mc1_575_mn1_545_mn2_605,higgsino_N2C1plus_13p6::mc1_575_mn1_545_mn2_605,19.99,0,0.0044954549,2.5976017e-06,NNLO+NNLL,0.0044954549,2.5976017e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_545_mn2_605/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_540_mn2_610,575,540,610,mc1_575_mn1_540_mn2_610,higgsino_N2C1plus_13p6::mc1_575_mn1_540_mn2_610,20.04,0,0.0044090377,2.5447933e-06,NNLO+NNLL,0.0044090377,2.5447933e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_540_mn2_610/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_535_mn2_615,575,535,615,mc1_575_mn1_535_mn2_615,higgsino_N2C1plus_13p6::mc1_575_mn1_535_mn2_615,21.58,0,0.0043243757,2.3861812e-06,NNLO+NNLL,0.0043243757,2.3861812e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_535_mn2_615/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_530_mn2_620,575,530,620,mc1_575_mn1_530_mn2_620,higgsino_N2C1plus_13p6::mc1_575_mn1_530_mn2_620,21.7,0,0.0042413431,2.3378599e-06,NNLO+NNLL,0.0042413431,2.3378599e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_530_mn2_620/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_525_mn2_625,575,525,625,mc1_575_mn1_525_mn2_625,higgsino_N2C1plus_13p6::mc1_575_mn1_525_mn2_625,21.3,0,0.0041601053,2.2909711e-06,NNLO+NNLL,0.0041601053,2.2909711e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_525_mn2_625/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_515_mn2_635,575,515,635,mc1_575_mn1_515_mn2_635,higgsino_N2C1plus_13p6::mc1_575_mn1_515_mn2_635,21.35,0,0.0040025111,2.199567e-06,NNLO+NNLL,0.0040025111,2.199567e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_515_mn2_635/resummino.log
higgsino_N2C1plus_13p6,mc1_575_mn1_505_mn2_645,575,505,645,mc1_575_mn1_505_mn2_645,higgsino_N2C1plus_13p6::mc1_575_mn1_505_mn2_645,21.87,0,0.0038510983,2.1082985e-06,NNLO+NNLL,0.0038510983,2.1082985e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_575_mn1_505_mn2_645/resummino.log
higgsino_N2C1plus_13p6,mc1_600_mn1_599p7_mn2_600p3,600,599.7,600.3,mc1_600_mn1_599p7_mn2_600p3,higgsino_N2C1plus_13p6::mc1_600_mn1_599p7_mn2_600p3,21.33,0,0.0041622517,2.2929888e-06,NNLO+NNLL,0.0041622517,2.2929888e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_600_mn1_599p7_mn2_600p3/resummino.log
higgsino_N2C1plus_13p6,mc1_600_mn1_599p6_mn2_600p4,600,599.6,600.4,mc1_600_mn1_599p6_mn2_600p4,higgsino_N2C1plus_13p6::mc1_600_mn1_599p6_mn2_600p4,21.64,0,0.0041606658,2.292051e-06,NNLO+NNLL,0.0041606658,2.292051e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_600_mn1_599p6_mn2_600p4/resummino.log
higgsino_N2C1plus_13p6,mc1_600_mn1_599p5_mn2_600p5,600,599.5,600.5,mc1_600_mn1_599p5_mn2_600p5,higgsino_N2C1plus_13p6::mc1_600_mn1_599p5_mn2_600p5,21.39,0,0.0041590803,2.2911157e-06,NNLO+NNLL,0.0041590803,2.2911157e-06,ok,runs/higgsino_N2C1plus_13p6/mc1_600_mn1_599p5_mn2_600p5/resummino.log
